,title,rating,review_text,location,hotel,label
4259,No VOLVERIA,1,"Fui con mi pareja a últimos de agosto , lo único que tiene bueno es donde esta situado por lo de mas no merece la pena de ir , aparcamiento si tienes suerte aparcar en frente xk no hay , los recepcionista amable pero no puedes entrar a gente como en otros hoteles, la habitación un cuchitril con una cama de matrimonio , las sabanas con manchas, pelos , suciedad en la hbitacion pasamos una calor horrible ya que tenia ventilador en el techo solo hacia mover aire caliente , el baño lampara con cortina cuando nos duchamos como es normal el suelo encharcado no lo recomiendo es mas diría que ni lo pisaseis y mi pregunta donde tiene las 2 estrellas este hotel he estado en pensiones mejores
",,,0
4260,Repetidores,3,"La primera vez nos encantó, esta segunda vez que repetimos en la suite principal nos encontramos con algunos detalles que hacen que no queramos volver. El yacuzzi con demasiado cloro, el aire acondicionado apestando a cenicero nada más encender (lo cual intentan camuflar en la limpieza del dia con un aroma/perfume que da dolor de cabeza). Quien vaya en verano va a pasar calor o va a tener la sensación de dormir en un cenicero. La cena, de atención muy correcta por parte del personal, pero bastante pobre en sabor, variedad y presentación. Las materias primas buenas (al menos la lubina a la plancha y la chuleta de buey). El spa ya lo conocíamos de la primera vez así que ni lo pisamos porque es perder el tiempo (frio, duchas de aroma y masaje tan calcificadas que ni salen los chorros). Y como detalle final destacar que el trato recibido por parte de una de las recepcionistas de mayor edad (jefa?) fue todo menos correcto. Al reservar la oferta romantica deluxe te conceden entre otras cosas el late check out si está disponible. Pues bueno, creyendo que estaba disponible porque nadie nos avisó de lo contrario en ningún momento intentamos aprovechar al máximo la estupenda terraza. Hasta que sobre las 13:30 llaman a la puerta y sin disculpas, haciendo referencia una y otra vez a la ""disponibilidad"" nos hacen salir de la habitación con un mal sabor de boca. Acaso a las 13:15 alguien reservó la habitación para las 15:00 h? En fin, resumiendo de una nota excelente que fue la primera vez, baja a una nota ""normal"" por los detalles mencionados. A destacar el buen trato por parte de la mayor parte del personal y localización.
",,,3
4261,"Global: Satisfactoria, pero hay detalles que mejorar",3,"Es la tercera vez que nos hospedamos en los hoteles Cala y siempre finalizamos nuestra estancia con la misma impresión general: está bien, salimos satisfechos pero hay detalles que deberían mejorar en relación a los precios que tienen. Esta vez hemos reservado habitación superior, una Villa que se supone que está en el mismo rango que la Suite del Hotel. Sin descuentos la Villa cuesta 258,50 € por noche (en diciembre, que es temporada baja en las Negras). Con el 20% de descuento se nos quedó en 206€ con desayuno incluido. Llegamos al hotel a las 18:30 aprox. y ya estaba oscuro, lo primero que echamos de menos fue una luz en la puerta de acceso a nuestra habitación (Villa 106) porque nos costó trabajo ver el número de la habitación primero y luego la ranura para la tarjeta. El sofá que había en la habitación tenía una gran mancha en uno de los asientos. La habitación es un círculo, a veces resulta un poco estrecha y mareante. La cama muy grande y cómoda y el baño normal, tenía bañera en lugar de plato ducha, bidé y water, un lavabo y un secador. Como la habitación tiene jacuzzi nos dejaron dos albornoces en la cama (el que me tocó a mí tenía el cinturón raído, casi roto y me costó ajustármelo). Al salir del jacuzzi usamos los albornoces y luego nos duchamos y usamos cada uno la toalla facilitada por el hotel. Como no hay calienta toallas ni radiadores por la mañana cuando volví a ducharme ya no me quedaban toallas secas para usar. El desayuno fue bueno y la chica que nos atendió super amable. La pintura de la habitación se había levantado por la humedad y encontramos una cucaracha (muy, muy pequeña) en el baño. No tuvo demasiada importancia pero hay que poner atención en esto porque en verano sí podría ser un problema. En conclusión, la habitación de mayor lujo sólo supone un lujo por el jacuzzi por lo que el precio queda desmesurado para el servicio ofertado. Al final, la amabilidad del personal, el edificio, el desayuno, el SPA (por 25€ más por persona y día) y su ubicación hacen que siempre regresemos pero recomendamos repasar los pequeños detalles y ajustar el precio a la realidad o la realidad al precio.
",,,3
4262,Correcto,3,"En pleno centro, limpio y de trato agradable. La habitación doble que nos asignaron grande y bien equipada, el baño algo pequeño. Pero con todo lo necesario. Nada de ruido por la noche con lo que pudimos descansar tranquilamente. Tiene una terraza que debe resultar muy agradable en primavera y otoño. En Marzo hacía frío pero aún y así las vistas tienen su gracia. En general calidad precio, recomendable.
",,,3
4263,Hostal con encanto pero algo ruidoso,3,"Fui con mi pareja porque el hostal tenia muy buena puntuación. Esta muy céntrico, al lado del barrio de Santa Cruz. Es un hostal con encanto, no lo niego, pero la habitación que nos tocó era demasiado pequeña, en la planta baja, al lado de la recepción y con la ventana pegada a la calle, así que escuchábamos mucho ruido por ambos lados. En la habitación me encontré una prenda de ropa de la pareja que se hospedaba el día anterior. Aunque no incluía el desayuno, tienen el detalle de poner una máquina de café con bollos en recepción. Por último, añadir que el personal son muy amables y siempre dispuestos a ayudar.
",,,3
4264,"Hostal con encanto, paredes de papel",3,"En una reciente visita a Sevilla nos alojamos en el hostal por la buena puntuación de tripadvisor. Bonito edificio, con un patio interior muy agradable. El servicio fenomenal, fueron encantadores y atendieron nuestras solicitudes al instante. La habitación donde nos alojamos era pequeña pero disponía de todo lo necesario. El único problema que encontramos fue las molestias de vecinos y transeúntes, ya que las paredes de las habitaciones (o por lo menos en la que estuvimos) parecían de poco espesor y se escuchaba cualquier ruido de la habitación de al lado, sobretodo el baño. Así mismo tuvimos dificultades para conciliar el sueño por los ruidos exteriores de la calle; juntamos fin de semana, zona de fiesta cercana y poca insonorización de ventanas, dando como resultado un sueño discontinuo. Recomendaría este hostal para gente que le guste salir los fines de semana por la noche y, para gente de buen dormir solicitar habitaciones interiores o alojarse entre semana. En la nota le calificaría con un 3'5, si pudiese, en lugar de 3.
",,,3
4265,Buena relación calidad-precio,3,"Estuvimos en fin de semana del 14 al 16 de octubre. El hostal tiene un difícil acceso en coche, por no decir imposible. No hay parking en las cercanías, por lo que hay que llegar andando. Por contra es una zona muy tranquila en pleno centro de Sevilla, al lado de la catedral y los Alcázares y cercano a la zona de bares de la calle Mateos Gago. El establecimiento está muy bien decorado, con un patio andaluz interior que le da ese estilo inconfundible de las casas andaluzas. Algunas habitaciones son pequeñas y otras muy grandes, no hay un término medio. Los colchenes son buenos y permiten pasar una buena noche después de todo el día de visita por la ciudad. Las habitaciones tienen aire acondicionado. Sirven un pequeño desayuno de cortesía que consiste en café, leche, té y algunos dulces. Creo que es un buen sitio en relación a la calidad precio. Pero no pasaría más de un fin de semana alojado. Está mal insonorizado. No tiene WIFI
",,,3
4266,Encanto truncado. Gran decepción.,2,"Lo primero vamos con la parte positiva de este hotel: Ubicación inmejorable y personal encantador. Dicho estó, no me queda más remedio que comentar los aspectos negativos de mi experiencia personal en este hotel, que no son pocos. Se suponía que este era un hotel pequeño, tranquilo y con un encanto que nosotros no pudimos disfrutar ya que durante nuestra estancia, el mismo fué invadido por un grupo de 20 personas ruidosas, noctambulas y maleducadas que rompieron la tranquilidad y el aparente espiritu encantador que se le suponía a este establecimiento. Los gritos inundaron un pequeño hotel y una pequeña recepción que no está preparada para recibir este tipo de huespedes en grupo, las constantes llegadas de varios de estos miembros durante la madrugada no nos dejaron pegar ojo en toda la noche, y por la mañana nuevamente irrumpieron en la recepción despertándonos de nuevo, además agotaron el pequeño desayuno de cortesía que amablemente ofrece el hotel, y del cual tampoco pudimos disfrutar. Definitivamente este pequeño hostal no está preparado para recibir grupos grandes y eso rompe claramente con la filosofia que proclama este establecimiento. Nosotros hicimos la reserva en él pensando que era un hotel tranquilo, pero si hubéramos sabido que admiten esta clase de grupos no lo habríamos elegido. Otro aspecto negativo, es que creo que debido a la masificación por parte del grupo y para tenerlos a todos juntos, a nosotros nos dieron una de las habitaciones más pequeñas e incomodas, la habitación nº 6 que está esquinada y en la que no hay sitio para moverte ni mobiliario sobre el que dejar tus pertenencias. Sabiamos por fotos y comentarios que el resto de habitaciones no eran demasiado grandes, pero creo que está era la menos espaciosa. Por úlitmo, he de decir que el colchón necesitaría ser renovado, pues si los gritos de nuestros ruidosos vecinos, no facilitaban demasiado el sueño, los muelles clavandose en mis costillas tampoco ayudaban mucho. En resumen me esperaba mucho más del Callejón del Agua, y siento tener que decir que mi experiencia ha sido una gran decepción
",,,0
4267,Hotel no apto para gordos,2,"Nuestra estancia en este hostal ha sido el sábado 7 de mayo, coincidiendo con la Feria de Abril. Debido a esa festividad, el precio de la habitación ha sido d 140€.Cuando en el calendario de su página web, el precio, a día de hoy, es de 90€ para dicho día 7 de mayo. Ahora les explicamos que nos han ofrecido por este ""módico precio"".Al abrir la ventana, para ver nuestras vistas, observamos que casi alcanzaba con mi mano el edificio de enfrente, de lo estrecha que era la calle. Y por lo tanto, no pude tener ni un rayo de claridad en mi habitación, puesto que nuestra cortina estuvo todo el tiempo cerrada. Luego me tumbé en la cama, y sentí los muelles del colchón en mi espalda. Y cual fue mi sorpresa, cuando me fui a duchar, y me costaba entrar dentro de la ducha; puesto que por un lado tropezaba con el lavabo, y por el otro con la mampara. Hay que entrar de lado a la ducha. El baño es muy reducido. Y sin una gota de jabón. Lo único que podríamos destacar del hostal, es su ubicación, y la atención al cliente.
",,,0
4268,Algún detalle feo,2,"La habitación que nos dieron, habiendo reservado hace más de dos meses daba a la calle donde por las noches hay mucho ruido hasta aproximadamente las 2:00h no pudiendo descansar. Tuvieron un detalle feo, desde nuestro punto de vista al cobrar a mi mujer por una infusión a las 20:00h cuando se encontraba mal. Entiendo que el horario de merienda, gratuita como cortesía, había pasado, pero creo que ese gesto no es correcto para un hotel de esa categoría, más aún cuando no se trata de un refresco, copa o similar. Observamos que las dos parejas españolas que pasamos el fin de semana teníamos la habitación orientada a la zona con ruido excesivo por las noches... Casualidad??
",,,0
4269,Vaya mierda de hotel,1,"El peor hotel que ido en mi vida, el trato de los camareros desagradable, la comida era asquerosa, las hamburguesas amarillas y crudas la mayoria, la habitaciones sin ventana el ascensor no te deja en la planta tienes que subir escaleras la verdad que menos mal que Granada es precioso si no hubieran sido las peores vacaciones de mi vida, haber si van más inspecciones de sanidad porque la comida está podrida.
",,,0
4270,Ni se os ocurra ir...,1,"Hola viajer@s! Buscar otro hotel, sin lugar a duda. Nosotros fuimos 3 amigos a una habitación triple y no pudo ser peor nuestra experiencia: NO FUNCIONABA la calefacción, nos dijeron que llegaba ""mal"" el circuito a la habitación... qué casualidad, y nos dejaron un súper radiador para ""ayudar"", el cual tuvimos que enchufar en el baño porque SÓLO HABÍA 2 ENCHUFES en la habitación (triple, os recuerdo). El otro estaba ""ocupado"" por la tv, SIN TDT Y SIN MANDO A DISTANCIA --PATÉTICO--. Imaginaros para cargar nuestros móviles, siendo 3personas y sin poder quitar el radiador, así que estábamos cargando los móviles y sin poder ver la televisión. Después de volver de visitar la ciudad llegamos al hotel y la habitación sin arreglar. Nos dijeron que las de la limpieza habían pasado pero que tocaron a la puerta y no pasaron porque estaríamos durmiendo, sin embargo SÍ QUE PASARON a dejarnos el radiador y a hacer el baño. ¿En qué quedamos en que pasaron o no? ¿El baño se hizo por arte de magia? Por no hablar de las ventanas ""de chichinabo"", que se oía todo el ruido de la calle y también el de los pasillos porque el aislamiento de las paredes y demás lo debieron hacer Manolo y Benito. No volveremos jamás a ese hotel ni queremos que tampoco vosotr@s tengáis este malísimo recuerdo de la maravillosa Granada. Os adjunto mis fotos más abajo. Un saludo viajer@s!!
",,,0
4271,"Ni te lo pienses, huye rápido...",1,"Hotel viejo, sucio (pelos y muchas manchas sospechosas en las sábanas), sin ventanas (en las habitaciones interiores no las hay o son a patios interiores terroríficos), sin parking propio (aunque tienen convenios con otros pakings), personal antipático y chulesco (según ellos lo de los pelos en las sábanas ocurre hasta en los hoteles de 5 estrellas), no funcionaban algunos enchufes ni llaves de la luz, paredes de papel (por lo que es imposible descansar), problemas en el equipo de aire acondicionado, etc... ¿De verdad sigues pensando que merece la pena? Guárdate el dinero que hay por el mismo precio mejores opciones....
",,,0
4272,Mi peor experiencia,1,"El hotel no cumplió con mis espectativas en lo absoluto, habían cucarachas en los cuartos y en los baños. Las habitaciones estaban sucias y desordenadas, se sentía un olor a suciedad y humedad, además el personal es grosero y no se preocupan por las necesidades de los huéspedes. Después de un desayuno de un pan con un café de mala calidad, nos han estafado qutándonos el depósito. Es el peor hotel que he visto en mi vida
",,,0
4273,Mala elección!!,1,"Aunque el ""hotel"" fuese barato, preferiría pagar un poco más por un servicio en condiciones. El personal desagradable y maleducado, los colchones horribles y el desayuno con poca variedad. Además el ascensor estuvo estropeado buena parte del tiempo y nuestra habitación era en a cuarta planta. Lo peor fue el trato y el robo a la hora de irnos (se quedaron con parte de la fianza alegando razones de las que no se nos había avisado con anterioridad)
",,,0
4274,Inacceptable,1,"El edificio y los habitaciones eran viejos el ascencor no funccionaba y tenia que transporter mi maleta por 4 plantas a pied, el desayuno era muy simple y no merece nada. Pero, el peor es que el personal es grosero y no servicial y ademas no me han vuelto el deposit. Inaccetable!
",,,0
4275,Nunca mas,1,"El hotel es un edificio muy viejo y las habitaciones tambien. El personal es muy malaeducado. Lo Wifii no funcionaba correctamente y teniamos que bajar a la recepción para tener señal. Y lo mas importante es que no nos han vuelto la fianza!!
",,,0
4276,No vuelvo,1,"Este hotel esta ubicado en una callejuela un poco sombria, el personal no es nada amable, las habitaciones viejas, abajo hay un bar/discoteca y el ruido de noche hace imposible que se descanse, lo venden con WiFi en las habitaciones u hay que bajar a la recepción para medio tener señal... Vamos, que no vuelvo a ese hotel más.
",,,0
4277,"Pelos y manchas en sábanas, toallas y limpiadoras a voces.",1,"Estuve en este hotel este fin de semana sin antes mirar las opiniones de gente que se alojó allí anteriormente (error fatal). Al llegar la recepcionista nos recomendó habitaciones interiores ya que debajo mismo hay una discoteca, aunque no se que será peor si los ruidos de una discoteca o las voces de las limpiadoras por la mañana que se hablan a gritos entre ellas y entran en habitaciones todavía ocupadas y sin llamar antes. Las sábanas en las habitaciones son tan finas de lo gastadas que están que al abrir la cama es fácil que levantes sin querer la sábana bajera, lo que deja al descubierto la funda de un colchón malísimo y todos los pelos que hay en esa funda de a saber quien. Por cierto las sábanas tienen manchas. El suelo sucio, el baño muy viejo sucio y dejado, si te fijas solo un poquito puedes distinguir pelos también. Cuando me quejé me dijeron que era culpa de la lavandería y que ya habían cambiado, pero creo que los Sres. de la lavandería no entran en los cuartos de baño a dejar sus pelos en el wc, en las toallas (también se ven pelos y manchas antiguas). Bañeras desconchadas, ni champú, ni gel, ni vasos en el baño. Yo no se si el/los que tienen problemas de alopecia son los de la lavandería o las limpiadoras, pero es asqueroso, he estado en hostales muchísimo más limpios y con gente más profesional. Las habitaciones interiores son muy oscuras y la mía por ejemplo parecía un zulu por la mañana necesitas encender las luces ya que no entra casi nada de luz natural. En la TV se ""ven"" 4-5 canales, ninguno bien y sin mando a distancia. El ascensor no funciona bien, cuando llegábamos a nuestra planta no se abrian las puertas, menos mal que al no abrirse se ponía en marcha solo, te dejaba en una planta aleatoria y ahí si se abría la puerta para poder salir. El desayuno del bufette consiste en zumo, cafe, tostadas y croassant. Y puedes ver como mientras tu desayunas los que están en cocina también desayunan y charlan entre ellos, profesionalidad: 0.Limpieza: 0Instalaciones: muy viejas y descuidadasNO RECOMENDABLE, NI PARA LOS QUE SOLO VAN A DORMIR, que era a lo fuimos mis amigos, mi pareja y yo.
",,,0
4278,De pena,1,"Estuvimos 2 noches en este ""Hotel"" con unos amigos (eramos 2 parejas cada uno con habitacion doble). Llegamos y el aire acondicionado no funcionaba (pasamos por una ola de calor en esta fecha) reclamamos y no nos dieron ninguna solucion. La habitacion es extremadamente pequña, con la television rota y con sabanas, almohadas y colchas rotas, sucias y muuuy viejas, ademas de algo sucias. Por la noche, sobre las 4 de la mañana, desperté y fui al baño, habia un olor tan horrible a alcantarilla que inundaba toda la habitacion, tan intenso que incluso llegué a vomitar... Dormimos como pudimos y a la mañana siguiente estuvimos entre idas y venidas y discutir con la recepcionista 2-3 horas para que nos cambiara de habitacion. Y cual fué mi sorpresa cuando al cabo de un rato bajamos y vimos como le entregaban la llave de la habitacion a otras personas, sin repararlo!!En la habitacion nueva las toallas estaban sucias, con manchas amarillas, rotas, y totalmente empapadas, como recien mojadas. Sinceramente estaba deseando salir de allí, asi que, considero que fué un dinero mas que tirado a la basura, porque con la oferta hotelera que hay en granada, es absurdo quedarse en un cuchitril como ese.
",,,0
4279,Comida y limpieza,2,"No se os ocurra comer allí, de un grupo de 28 personas, la mitad con gastroenteritis!!!Patatas fritas en todas las comidas y cenas durante 5 dias. Fruta en sólo dos de las comidas! Ningún dia se podia elegir nada, y las pinzas para sacar las tostadas del desayuno se tenian que pedir cada vez. La confitura de melocotón (aunque sin caducar) con moho!! La limpieza de la habitación correcta hasta que nos asomamos debajo de la cama, pelusas como en el oeste y puede que de ahí las picaduras. Las literas sin escalera, para habernos matado. Aparte, una de las recepcionistas nos queria endosar entradas a un pub super cutre por 10 euros, pero no picamos porque indagamos.
",,,0
4280,Mejorable.,2,"Un poco caro para lo que ofrece. Toallas y sábanas con manchas ""permanentes"". Buena ubicación, en el centro de Granada.
",,,0
4281,La proxima vez eligiría otro hotel,2,"Brevemente, la atención fue correcta en la recepción pero llegué con mi madre de 74 años y una hermana discapacitada a las 9 de la mañana, el horario de check in es a las 14 hs como indican en la reserva, con lo cual esperaba una ""atención"" que no me brindaron, al regresar a las 14:30 hs. no solamente faltaban las tohallas en la habitacion que nos asignaron, en el segundo piso, sino que las camas no estaban listas (personalmente se las debí solicitar a la mucama). No esta bien diseñada la circulacion vertical del hotel, para acceder al ascensor hay que subir medio nivel de escaleras y el luego otro medio nivel hasta la habitacion que nos asignaron, la habitacion era interna y con una pequeña ventana desde la cual se podia ver a pocos metros la ventana y al vecino de enfrente y desde luego sus conversaciones. Sabanas y tohallas rotas, habitacion mal iluminada artificialmente (obviamente). La calle de acceso al hotel es muy estrecha y hay que tener mucho cuidado con los automoviles ya que no esta demarcada la circulacion peatonal...
",,,0
4282,EL PEOR HOTEL QUE HE VISITADO EN MI VIDA,1,"Si el hotel (por llamarlo de alguna manera) por si solo ya es lo mas cutre que he visto en mi vida, lo peor llega por la noche cuando salen los alegres visitantes de una discoteca que hay justo al lado. Fui con unos amigos de Alicante y la primera noche, a pesar del asco que me daba la cama, me acosté y dormi hasta las 4. Luego fue imposible. No me cambiaron de habitacion. Tuve que buscar otro hotel, y este ya estaba pagado, con lo que no me devolvieron ni un euro. Espero que no vuelvan a timar a nadie mas.
",,,0
4283,Básico y céntrico,3,"Yo viajé con amigos y ocupamos 2 habitaciones. Ambas estaban aseadas y bien cuidadas. Todos los días nos hacían la habitación. Los baños de cada cuarto estaban bien luminosos y ventilados. Lo que sí me molestó es el tema de las escaleras sobre todo si estás con tus valijas, hay un ascensor que no siempre concuerda con el piso en el que está tu habitación y debes movilizarte por escaleras hacia entrepisos. La ubicación es buena, es céntrico cerca del casco histórico y de la Alhambra. Está algo alejado de la terminal de autobuses, pero tenés un bus a dos cuadras del hotel que te lleva a ella. Hacia la playa hay una hora en autobus. El personal es amable. El hotel ss básico. Podría incluir un desayuno simple por ese precio.
",,,3
4284,Un desastre!!!!,1,"Ubicación muy céntrica con el inconveniente de que justo pared con pared hay una discoteca con lo que, a partir de ciertas horas y hasta las 7 de la mañana, es imposible dormir. Además la calle es paso obligado para la salida de un garaje y, al ser esta adoquinada, da la impresión que los coches pasan al lado de la oreja. por lo que creo que a las habitaciones 108 y 109, al menos, se les olvidó insonorizarlas. Las""amplias"" habitaciones 108 y 109 más que habitaciones son madrigueras, es decir, la mínima expresión. De limpieza, lo justito, Adelantos tecnológicos: Conexión a internet y corriente a 220 V, eso sí, todos con enchufe. Los televisores, en el siguiente enlace teneis como son, de los antiguos y sin TDT, o sea, no hay televisores.(Igual hay que pedir el mando y el TDT en recepción http://www. hotelcasablancagranada. com/es/hotel-granada/galeria#. De lo mejor del hotel, el luminoso. Aporta una luz extraordinaria, lo que tampoco ayuda a que puedas dormir. Restaurante y cafetería, no existen. Eso sí, lo mejor es que, si tienes contratado el desayuno y alguna comida, te mandan a un restaurante a 300 ó 400 metros donde se come realmente bien. Un consejo: Las páginas web conviene actualizarlas de vez en cuandoEn definitiva todo un ""referente para el turismo en Granada""
",,,0
4285,EXCELENTE UBICACION,3,"He estado en este hotel el puente de los santos y es un hotel muy correcto sin lujos pero por el precio que pagas no se puede pedir mas. la ubicacion es excelente. te mueves andando a todos los sitos incluso haces alguna compra y la llevas al hotel. la habitacion era de cama de matrimonio y resultaba un poco pequeñay pedimos que nos la cambiaran a una de dos camas y sin ningun problema nos cambiaron y el cambio fue para bien , asi que recomiendo Que elijais habitacion de camas separadas pues la habitacion es mucho mas grande !!! debajo del hotel hay una discoteca si sois de los que os despiertais facilmente a las 6 de la mañana del domingo salen todos de la disco!!!!ipara mi no fué ningun problema!!!!
",,,3
4286,Deja que desear,2,"El hotel está muy descuidado. La verdad que nos salió barato, pero la limpieza dejaba mucho que desear, encontré pelos largos entre las sábanas la primera noche, y también en la bañera. Los colchones eran bastante malos, se duerme mal. Los recepcionistas si que fueron amables con nosotros en cuanto a preguntas que le hicimos sobre la ciudad, y su ubicación tambien es muy buena.
",,,0
4287,Increíble... (pero de malo),1,"Me encuentro en estos momentos en el hotel y efectivamente lo primero que hago es poner mi crítica (y leer la de los demás, fallo el no leerlas antes de venir) por que es increíble lo que me encuentro. Puerta que abre rozando la cama para empezar, siguiendo con que la cama es lo único que cabe en la habitación. Seguimos con unas sabanas manchadas y colcha (además de vieja y roída) quemada por cigarros. No he tenido oportunidad de probar el aire por lo que no opinare de ello. Pasemos al cuarto de baño. ¿Chico? Por favor, he visto cosas chicas mas grande que esto. Ducha pésima. Lavabo roto y mueble carcomido. Pésima limpieza. ¿Y la escobilla?. Bueno la iluminación es otro tema... El hotel en sí parece una residencia típica de estudiantes o ancianos y de baja categoría. La ubicación, si, está en el centro, pero seguramente en la calle más fea que haya visto. Espero que esto al menos os sirva a los demás para buscar un lugar un poco mejor. No hagáis caso a las fotos de su web. Puede ser que tengan habitaciones como aparecen en las fotos, pero desde luego yo solo las he visto en las fotos...
",,,0
4288,viaje agradable,3,"El hotel, es un hotel de dos estrellas no puedes pedir más, la situación es maravillosa, los empleados del hotel son muy cordiales y sobre todo una de las recepcionistas ALICIA (perdona por mencionar tu nombre) fue un encanto nos indicó como llegar al hotel sin pasar por calles para residentes, nos dijo como tapear y donde, se preocupó por nuestra hija ya que se puso mala FUE UN ENCANTO en conclusión la estancia nos gustó bastante. Está claro que si quieres más tienes que pagar más dinero. El restaurante que tienen concertado con los desayunos y comidas es excelente. 1/7/2012
",,,3
4289,Mala elección,2,"El hotel es de lo peor que he estado. Sabía que no iba a un hotelazo, pero la habitación es la cama, porque no cabe nada más. Casi es imposible abrir la maleta. El aire acondicionado es inexistente, el aparato que se supone que es el aire, no enfria, salvo que pongas la mano al lado. Y hace un ruido insoportable. Vamos, que yo fui habiendo ola de calor, y no se lo recomiendo a nadie. El ascensor se coge en la entreplanta, y se deja entre plantas, tienes que subir / bajar escaleras con el maletón.
",,,0
4290,"Si lo quieres pasar muy muy mal, este es tu hostal.",1,"Precioso edificio del siglo XVIII, sus trabajadores del turno de día te ofrecen un trato muy acorde con la edad del edificio, tan solo eché en falta que me pisaran la cabeza a modo de bienvenida. El precio está bien si fuera spa. Se escucha de todo en la habitación, camas sueltas, manchas sospechosas en la ropa de cama y en las cortinas, olores de la cocina de la vecina, así como de su cuarto de baño. El desayuno no está incluido, tal vez por eso te ponen el pan del día anterior. En la recepción tienen colgados cuadros de escudos de sus apellidos, cuyas iniciales corresponden con las de un comentario positivo de esta pagina. ¿casualidad?. Hay infinitas maneras de pasarlo mal sin tener que pagar. Un saludo.
",,,0
4291,El hostal de los horrores,1,"Empezaré alabando la privilegiada ubicación de este hostal, en pleno casco antiguo de Cádiz, ya que es lo único positivo que se puede destacar de este tugurio. La habitacion era pequeña, de mobiliario vetusto, sucia, olía mal, a viejo, el colchón estaba roído y amarillento, en el cuarto de baño no te podías ni dar la vuelta... en fin, el hostal de los horrores. Jamás había pagado tanto en un hostal (75€) por un servicio tan pésimo. Para colmo las puertas eran de papel , escuchándose absolutamente todo y siendo imposible dormir. Pero lo peor de todo es su personal. Cuando fui a quejarme de la habitación, uno de los encargados me trató fatal: rudo, sin educación, y lo que es peor, con un tono amenazante, con lo que nos fuimos antes de acabar nuestra estancia. El peor hostal que he visitado en mi vida, no se lo recomendaría ni al peor de mis enemigos.
",,,0
4292,no lo recomendaria jamás!,2,"Lo único realmente destacable de este hostal es que esta su localización. Por dentro el lugar esta viejo, cutre y dejado. La habitación es la más pequeña en la que me he alojado, sentada en la taza del váter te puedes lavar los dientes, a la vez que si alargas la pierna te refrescas los pies en la ducha... muy práctico, eso si... No teniamos sitio en el suelo si quiera para abrir las 2 maletas, en la ducha, cada vez que me giraba le daba al monomando del agua.. imaginad el tamaño del plato! La cama corta, que ya no estrecha que podría ser más común, no, corta. El aire caía a chorro sobre la cama, las pareces rozadas y de cualquier color menos blanco... En fin, que me amargué porque me por 75€ la noche he estado en muchísimo lugares modestos, pero más curiosos y arreglados que este, en las fotos de la web se ve un lugar sencillo pero apañao... y no!. Si hubiese habido alguna habitación libre en Cadiz o alrrededores que no costasé un potosí nos habriamos cambiado sin dudarlo. Ah! y la guinda del pastel! a las 8 de la mañana ruida de obras y radiales, que si fuese que estaban haciendo obras en la calle o algun edificio colindante, pues te aguantas, pero no! las estaban haciendo en la tercera planta del hostal, es decir sobre NUESTRAS CABEZAS, vaya, lo que todos esperamos en nuestras vacaciones... en fin...
",,,0
4293,Muy decepcionante,2,"Coincidiendo con el fin de semana anterior a la visita del Papa a Madrid estuvimos alojados cuatro noches en este hostal. Cuando hicimos la reserva (15 días antes, aprox.) no sabíamos que coincidía con el aluvión de peregrinos que había por toda Andalucía, ahora comprendo el abuso de la tarifa (75€ la noche sólo alojamiento, en una habitación oscura que daba a un minúsculo patio interior, ruido de cañerías, horrible y antiguo mobiliario) para la calidad de la habitación. No me quejaría si el precio hubieran sido 30€, pero por 75€ es una tomadura de pelo. Se abusa porque todo Cádiz está repleto. No ratreé las opiniones, pero veo que las malas costumbres de este hostal vienen de tiempo atrás. Mala atención del personal de recepción sin pizca de profesionalidad, mala calidad de la habitación y bastantes exigencias: pago garantizado al hacer la reserva pues te piden un número de tarjeta y aunque te quejes de la habitación asignada no te queda otra que aguantar, nosotros pedimos un cambio de habitación que se despacharon con un no hay más sitio, está todo lleno sin más, al reservar nos dijeron que nos darían una de las reformadas recientemente y con más luz, no fue ni lo uno, ni lo otro. Es un mal ejemplo para el turismo en la potencia mundial y en la ciudad más antigua de Occidente. Señores del hostal, inviertan un poco de los 300€ facturados en la 104 aunque sólo sea en mejorar las luces, que hay muchos alojamientos amueblados y muy lucidos por España, con muy poco dinero invertido gracias a IKEA, pinten de blanco, quiten muebles inservibles, compren nuevas sillas, luces, toalleros, perchitas, y reciban un curso de atención al cliente para exibir el certificado del mismo en la recepción al igual que ese de infomática para empresas que tienen, y verán cómo cambian las opiniones de los usuarios y clientes. Un saludo.
",,,0
4294,Mala educación,2,"La localización es buena, la limpieza y las habitaciones normales dentro del nivel que tiene el establecimiento, pero la rudeza y mala educación del personal de recepción es tal que no recomendaría a nadie que se alojara en este hostal si no es absolutamente necesario. Es una auténtica pena porque el lugar podría mejorar simplemente con la dosis mínima de amabilidad, pero los que lo regentan parecen no haber aprendido a dar las gracias. El trato al cliente es claramente despectivo hasta el punto de que te hacen olvidar que eres tú el que está pagando por los servicios del hostal. Rudeza y malos modos gratuitos e innecesarios que me han hecho no desearle lo mismo a otro viajero.
",,,0
