"id","hotel_id","archivo_id","plataforma","fecha_review","texto_limpio","idioma","cargada_en","sentimiento","confianza"
20696,1,13,booking,2025-10-23,"Ambiente tranquilo y agradable, igual demasiado ruido externo.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.846
19613,1,13,booking,2025-10-25,Las camas rran comodas. pero la verdad la comida se demoeo bastante.,pt   ,2026-04-20 19:40:47.798 -0500,neutro,0.906
22464,1,13,booking,2026-02-05,Eso si habia mUcho ruido en la noche. Las camas erran cómodas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21505,1,13,booking,2026-03-08,Buenas instalaciones en general. Demasiado ruido externo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.997
22313,1,13,booking,2026-02-03,Elparqueadero fue util. Los muebles estaban algo deteriorados.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21714,1,13,booking,2025-11-17,Buena relacion calidad precio. En recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19929,1,13,booking,2026-02-03,Eso si la comida se demorobastante. Buena ubicacion para moverse por la ciudad.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22189,1,13,booking,2025-10-19,Todo esstuuvo bien en general. Poca variedad en el desayuno,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
17097,1,13,booking,2026-02-19,Sin embargo demasiado ruido externo yel desayuno no fue lo esperado. Buen servicio de habitaciones.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17483,1,13,booking,2026-03-17,"Todo estuvo bienen general, pero el baño estaba algo descuidado",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.997
20345,1,13,booking,2026-03-11,El parqueadero fue utiil. La comida llego fria.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.993
19120,1,13,booking,2026-02-25,"Las camas eran comodas, aunque igual el precio era algo elevado para lo que ofrece.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.578
21782,1,13,booking,2026-03-02,Aunque igual el desayuno no fue lo esperado. Las camas eran comodas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17763,1,13,booking,2025-12-20,Excelente ubicación cerca a todo. pero la verdad habia humedad en el cuarto.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
21871,1,13,booking,2025-11-14,La verdad el wifi era muy lento. La ubicacion es muy buena.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.994
22287,1,13,booking,2026-01-16,Las camas eran cómodas. La cama no era muy comoda.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.687
18479,1,13,booking,2026-01-31,"El cuarto era amplio, pero el aire acondicionado hacia ruido.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.997
21563,1,13,booking,2026-02-07,Cumple con lo que promete. aunque no habia agua caliente en la mañana.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.536
20716,1,13,booking,2025-12-30,"El parqueadero fue util, aunque lacama no era muy comoda.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.987
21798,1,13,booking,2025-12-06,Buena ubicacion para moverse por la ciudad. aunque se escuchaba todo del pasillo y en recepción se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20434,1,13,booking,2026-02-09,Eso si habia olor raro en la habitacion. Me gusto el servicio,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.993
19220,1,13,booking,2026-01-07,Aunque en recepcion se demoraron demasiado. Las toallas y ropa de cama limpias.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.948
22351,1,13,booking,2026-04-15,El personal fue amable. la verdad habia olor raro en la habitacion.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19012,1,13,booking,2025-10-17,"Me gusto el servicio, sin embargo el baño tenia problemas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20697,1,13,booking,2026-02-22,Sin embargo la tv no funcionaba bien. La ubicacion es muy buenaa,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17469,1,13,booking,2026-03-13,"El restaurante del hotel estuvo rico, igual el wifi era muy lento.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.824
20718,1,13,booking,2026-01-12,Pero la verdad el servicio fue algo demoradoo. El cuarto era amplio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.972
19069,1,13,booking,2025-11-03,"El parqueadero fue util, la verdad se escuchaba todo del pasillo y en recepción se demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21670,1,13,booking,2026-03-16,El personal hizo todo lo posible por ayudar. Demorado el servicio de habitaciones.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.735
17788,1,13,booking,2026-02-23,Excelente ubicación cerca a todo. eso si demasiado ruido externo y el desayuno no fue lo essperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20605,1,13,booking,2026-02-13,"Ambiente tranquilo y agradable, pero las instalaciones estan algoo viejas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.985
21998,1,13,booking,2026-03-18,Las camas eran comodas. El aire acondicionado hacia ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.971
20719,1,13,booking,2025-10-21,"Excelente ubicaciónn cerca atodo, pero la verdad se escuchaba todo del pasilllo y en recepción se demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19281,1,13,booking,2026-03-05,Buenas instalaciones engeneral. El baño tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18026,1,13,booking,2026-04-02,Pero la verdad el desayuno no fue lo esperado. Habitacion espaciosa y limpia.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21542,1,13,booking,2026-03-04,"Muybuena vista desde la habitacion, pero la verdad el personal no fue muy atento.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20175,1,13,booking,2025-11-02,"El parqueadero fue util, aunque igual habia mucho euido enla noche.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.918
21995,1,13,booking,2026-03-28,Buenas instalacipnes en general. aunque igual poca variedad en el dessayuno.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.989
20266,1,13,booking,2025-12-29,Buena ubicacion para moverse por la ciudad. El wifi era muy lento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
17102,1,13,booking,2025-11-29,Aunque igual en recepcion se demoraron demasiado. Las camas eran comodas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18514,1,13,booking,2026-02-18,Eso sí demasiado ruido externo. Las toallas y ropa de cama limpias.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.711
18388,1,13,booking,2026-02-05,Buena experiencia en general lo recomiendo. la verdad no pude dormir bien por el ruido y la comida se demoró bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18126,1,13,booking,2025-12-07,Eso si la comida llego fria. Buena ubicacion para moverse por la cciudad.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.614
20651,1,13,booking,2025-12-20,Aunque igual el colchon estaba algo viejo. Buenaexperiencia en general lo recomiendo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.604
19113,1,13,booking,2025-11-04,Pero la verdad el wifi era muy lento. La ubicacion es muy buena.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
21281,1,13,booking,2026-01-08,Todo estuvo bien en general. eso sí el aire acondicionado hacia ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.815
17668,1,13,booking,2026-01-20,"El personal fue amable, aunque los muebles estAban algo deteriorados",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.983
22458,1,13,booking,2026-01-11,Igual el aire acondicionado hacia ruido. Ek colchon era comodisimo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19917,1,13,booking,2025-10-31,Limpieza impecable. aunque igual el baño estaba algo descuidado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.656
18286,1,13,booking,2025-10-09,"La habitacion estaba limpia, sin embargo el preciio era algo elevado para loque ofrece.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19428,1,13,booking,2026-02-10,"Limpieza impecable, sin embargo la tv no funcionaba bien.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.972
20750,1,13,booking,2025-11-27,Aunque igual habia olor raro en la habitacion. Precio justo por lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18976,1,13,booking,2026-02-16,Me parecio un hotel muy completo. pero la verdad rl wifi era muy lento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19989,1,13,booking,2026-02-12,Ambiente tranquilo y agradable. pero la verdad en recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19580,1,13,booking,2026-03-04,Pero la verdad las instalaciones estan algo viejas. Buena experiencia en general lo recomiiendo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.830
19034,1,13,booking,2025-11-04,"Cumple con lo que promete, eso si demasiado ruido externo y el desayuno no fue lo esperado",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.795
17720,1,13,booking,2026-01-30,La ubicación es muy buena. Rl baño estaba algo descuidado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.751
21633,1,13,booking,2026-03-05,"Las toallas y eopa de cama limpias, la verdad el colchon estaba algo viejo.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21576,1,13,booking,2026-01-06,El parqueadero fue util. pero la verdad el desayuno no fue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20546,1,13,booking,2026-02-07,Pero la vErdad demorado el servicio de habitaciones. Me parecio un hotel muy completo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17992,1,13,booking,2025-12-17,El cuarto era amplio. pero habia mucho ruido en la noche.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
20746,1,13,booking,2025-11-05,Muy buenhotel en general. eso si demorado el servicio de habitaciones y el ascensor tardaba mucho.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22146,1,13,booking,2026-01-18,Burna experiencia en general lo recomiendo. El servicio fue algo demorado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.990
22159,1,13,booking,2026-01-14,"Cumple con lo que promete, sin embargo habia humrdad en el cuarto.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20887,1,13,booking,2026-02-14,Todo estuvo bien en general. La cama no era muy comoda.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
19758,1,13,booking,2025-11-25,La recepcion fue muy cordial. Demasiado euido externo y el desayuno no fue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19029,1,13,booking,2026-01-29,"La ubicacion es muy buena, sin embargo el personal no fue muy atento.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17334,1,13,booking,2026-02-10,Buena relacióncalidad precio. Poca variedad en el desayuno.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.980
20790,1,13,booking,2026-02-27,Pero la verdad la cama no rra muy comoda. El personal fuemuy amable.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.997
20762,1,13,booking,2025-11-20,Muy buena vista desde la habitacion. sin embargo habia mucho ruido en la noche.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.919
21811,1,13,booking,2026-03-07,"La habitación estaba limpia, eso sí demasiado ruido externo.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.982
21238,1,13,booking,2025-12-23,El personal fue muy amable. pero se escuchaba todo del pasillo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.567
19026,1,13,booking,2026-04-17,La verdad se escuchaba tpdo delpasillo. Las camas erancómodas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.992
17382,1,13,booking,2025-11-16,Eso sí nopufe dormir bien por el ruido. Las camas eran cómodas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22220,1,13,booking,2026-02-18,La verdad habia olor raro en la habitacion. El colchon era comodisimo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20180,1,13,booking,2025-10-17,El peesonal fue muy amable. El bano tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18570,1,13,booking,2025-10-15,"Buenas instalaciones en general, pero la verdad el parqueAdero era muy pequeño.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.967
22273,1,13,booking,2026-02-06,Pero la verdad la tv mo funcionabaa bien. Buenservicio de habitaciones.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.688
19620,1,13,booking,2026-01-24,"Todo estuvo bien en general, eso si se escuchaba todo del pasillo y en recepción se demoraron demasiado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17575,1,13,booking,2026-03-01,Rxcelente ubicacion cerca a todo. pero el bañotenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.997
19207,1,13,booking,2026-01-16,La verdad el personal no fue muy atento. Me gustó el servicio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17906,1,13,booking,2026-01-05,Pero los muebles estabam algo deteriorrados. El colchon era comodisimo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.973
22193,1,13,booking,2026-04-07,"Muy burna vista desde lahabitacion, igual demasiado ruido externo y el desayuno no fue lo esperado.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
22167,1,13,booking,2026-03-22,"Me parecio un hotel muy commpleeto, la verdad habia olor raro en la habitacion y los muebles estaban algo deteriorados.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.990
20314,1,13,booking,2026-03-15,Igual falta mantenimiento en algunas areas. Buena relación calidad precio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
19981,1,13,booking,2025-12-30,Las camas rran comodas. Se escuchaba todo del pasillo y el baño tenÍa problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.988
19495,1,13,booking,2026-03-06,El personal fue muy amable. eso si el baño tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17794,1,13,booking,2026-01-19,"Buenas instalaciones en general, pero la verdad falta mantenimiento en algunas areas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.984
20645,1,13,booking,2025-12-07,Todo estuvoo bien en genersl. la verdad el colchon estaba algo viejo.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.905
19112,1,13,booking,2025-12-23,Las camas eran comodas. pero la verdad elpersonal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.892
18386,1,13,booking,2026-02-20,Eso sí el wifi eea muy lento. Muy buen hotel en general,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18837,1,13,booking,2026-01-13,Buena relación calidad precio. Poca variedad en el desayuno.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.871
22290,1,13,booking,2025-11-10,Eso si el ascensor tardaba mucho. El personal hizo todo lo posible por ayudar.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19295,1,13,booking,2025-12-31,"La piscina estaba muy bien, la verdad las instalaciones estan algo viejas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.623
17671,1,13,booking,2025-12-26,Buena experiencia en general lo recomiendo. pero la verdad la puerta no cerraba bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.737
21334,1,13,booking,2025-11-18,Habitacion espaciosa y limpia. La cama no era muy comoda.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.990
20783,1,13,booking,2026-03-17,La ubicaciones muy buena. Elpersonal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21336,1,13,booking,2026-03-03,Pero demasiado ruido externo. Muy buen hotel en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.971
22047,1,13,booking,2025-11-08,Aunque falta mantenimiento en algunas areas. Muy buen hotel en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.979
18372,1,13,booking,2026-01-13,Aunque igual el aire acondicionado hacia ruido. Buenas instalaciones en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17805,1,13,booking,2025-12-20,Las toallas y ropa de cama limpias. No pude dormir bien porel ruido y la comida se demoró bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.569
22008,1,13,booking,2025-12-06,"Todo estuvo bien en general, eso sí no pude dormir bien por el ruido.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
21590,1,13,booking,2026-02-14,Me gusto el servicio.La tv no funcionaba bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.995
20540,1,13,booking,2025-12-23,Eso sí el baño estaba algo descuidado y el personal no fue muy atEnto. Me gustó el servicio.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19359,1,13,booking,2025-12-22,"Ambiente ttranquilo y agradable, aunque igual poca variedad en el desayuno.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.937
21720,1,13,booking,2026-02-25,Aunque en recepcipn se demorsron demasiado. El personal super amable y atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.719
20553,1,13,booking,2026-01-06,"Las camas eran cómodas, aunque falta mantenimiento en algunas areas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.655
22162,1,13,booking,2025-12-04,"Ambiente tranquilo y agradable, aunque igual la limpieza ppodria mejorar.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.512
18748,1,13,booking,2026-02-11,Megusto el servicio. Habia mucho ruidoen la noche.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17609,1,13,booking,2026-01-12,La habitación estaba limpia. Demasiado ruido externo y el desayuno no fue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.851
20468,1,13,booking,2025-10-24,Buena relacion calidadprecio. Poca variedad en el desayuno.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.956
18739,1,13,booking,2026-03-06,Las camas eran comodas. Demorado el servicio de habitaciones.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.982
21722,1,13,booking,2025-12-03,La habitacion estaba limpia. pero el aire acondicionado hacia ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21845,1,13,booking,2026-01-01,"Las toallas y ropa de cama limpias, igual habia mucho ruido en la noche.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
21048,1,13,booking,2026-03-20,"Larecepcion fue muy cordial, pero poca variedad en el desayuno.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
17500,1,13,booking,2026-02-09,El collchon era comodisimo. eso sí el baño estaba algo descuidado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.996
19199,1,13,booking,2026-01-21,Elpersonal hizo todo lo posible por ayudar. pero la verdad habia mucho ruido en la noche.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.987
21522,1,13,booking,2025-10-01,El colchon era comodisimo. Los muebles estaban algo deteriorados.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20046,1,13,booking,2025-11-03,"El check in fue rapido, eso si el parqueadero eramuy pequeño.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
19753,1,13,booking,2026-02-11,"Me gusto el servicio, pero la puerta no cerraba bienn.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.860
19665,1,13,booking,2025-11-09,Buena ubicacion para moverse por la ciudad. El desayuno no fue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17125,1,13,booking,2026-03-21,Pero no pude doemir bien por el ruido y la comida se demoró bastante. La recepcion fue muy cordial.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21592,1,13,booking,2025-12-18,"Muy buen hotel en general, pero el bano tenia problemas.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18812,1,13,booking,2026-02-14,Muy bien ubicado cerca al centRo.eso si no pude dormir bien por el ruido y la comida se demoró bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
22135,1,13,booking,2025-10-26,Pero la verdad demorado el servicio de habitaciones. La ubicacion es muy buena.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20798,1,13,booking,2025-11-13,La piscina estaba muy bien. La puerta no cerrabaa bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.818
17577,1,13,booking,2026-04-09,Aunque igual el baño estaba algo descuidado. La atencion fue excelente.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
22074,1,13,booking,2025-11-18,Eso sí el ascensor tardaba mucho. Precio justo por lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.990
18337,1,13,booking,2025-11-13,El colchon era comodisimo. Poca variedad enel desayuno.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
21879,1,13,booking,2026-02-04,Me gusto el servicio. No pude dormir bien por el ruido.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17565,1,13,booking,2025-12-20,Lastoallas y ropa de cama limpias. Problemas con el agua caliente.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.747
18059,1,13,booking,2026-01-15,"La habitación estaba limpia, eso sí demorado ell servicio de habitaciones.",es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21094,1,13,booking,2025-11-22,Sin embargo el personal no fue muy atento. Buenas instalaciones en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.972
20393,1,13,booking,2026-01-18,Pero no pude dormir bien por el ruido y la comida se demoró bastante. Muy bien ubicado cerca al centro.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18132,1,13,booking,2025-10-26,El personal super amable y atento. La comida se demoro bastante.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21604,1,13,booking,2025-11-12,Aunque igual el desayuno no fue lo espeeado. Muy buena vista desde la habitacion.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.956
20409,1,13,booking,2025-10-05,El parqueadero fue util. aunque igual el servicio fue algo demorrado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.901
22259,1,13,booking,2026-04-15,Aunque igual las instalaciones estan algo viejas. Muy buen hotel en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.940
20486,1,13,booking,2026-04-16,Las camas eran comodas. igual habia humedad en el cuarto.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.991
20793,1,13,booking,2026-02-24,Sin embargo el aire acondicionadohaciaa ruido. Habitacion espaciosa y limpia.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20247,1,13,booking,2025-12-19,La habitación estaba limpia. El bano tenia problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.979
17979,1,13,booking,2026-01-21,Pero el colchon estaba algo viejo. Las camas eran comodas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.991
19973,1,13,booking,2026-01-29,Buena relacion calidad precio. igual habia humedad en el cuarto.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.980
18033,1,13,booking,2025-12-23,Buena relacion calidad precio. pero la verdad el baño estaba algo descuidado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.993
20836,1,13,booking,2025-12-02,Muybien ubicado cerca al centro. El personal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.900
18083,1,13,booking,2026-02-23,El personal fue amable. Se escuchaba todo del pasillo y en recepción se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.973
19201,1,13,booking,2026-02-23,El dessyuno estuvo muy rico. pero la verdad demasiado ruido externo y el desayuno no fue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.997
19693,1,13,booking,2025-11-02,Sin embargo se escuchabatodo del pasillo y el baño tenía problemas. Precuo justo por lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.969
18809,1,13,booking,2026-02-26,Me gustó el servicio. eso sí el personal no fue muy atento.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.998
20766,1,13,booking,2026-04-02,Ambiente tranquilo y agradable. sin embargo el precio era algo elevado para lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.990
20101,1,13,booking,2025-11-17,El restaurante del hotel estuvo rico. aunque igual la cama no era muy comoda.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.670
20065,1,13,booking,2026-04-15,"El colchon era comodisimo, aunque igual el aire acondicionadohacia ruido.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18248,1,13,booking,2026-01-02,La verdad la lumpieza podria mejorar. El wifi funcionaba bien.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.942
17468,1,13,booking,2025-12-19,Excelente ubicacion cerca a todo. En recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.985
21853,1,13,booking,2026-04-06,El personal hizo todo lo posible por ayudar. pero demasiado ruido externo y el desayuno no fue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.541
17994,1,13,booking,2026-01-09,Me parecio un hotel muy completo. la verdad los muebles estaban algo deteriorados.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20161,1,13,booking,2026-04-08,Las toallas y ropa de cama limpias. pero el precio era algo elevado para lo que ofrece y el desayuno no fue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.988
17299,1,13,booking,2025-10-29,Eso sí el baño tenia problemas. El personal fue amable.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20653,1,13,booking,2025-12-08,Pero la verdad el personal no fue muy atento. Muy buuena vista desde la habitacion.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21987,1,13,booking,2025-12-13,Ambiente tranquilo y agradablle. sin embargo el precio era algo elevado para lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.988
17765,1,13,booking,2026-02-01,El parqueadero fue util. sin embargo habia humedad em el cuarto y el parqueadero era muy pequeno,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
20672,1,13,booking,2026-02-20,Eso sí demorado el servicio de habitaciones. El ppersonal fue amable.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
21348,1,13,booking,2025-12-12,"Me gusto el servicio, pero el cuarto era muy pequeño.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.668
19872,1,13,booking,2026-03-20,Muy bienubicado cerca al cenntro. Los muebles estaban algo deteriorados.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18025,1,13,booking,2026-04-03,Lss toallas y ropa de cama limpias. aunque se escuchaba todo del pasillo y el baño tenía problemas.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
17645,1,13,booking,2026-02-09,Buenas instalaciones en general. eso si habia mucho ruido en la noche.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
18344,1,13,booking,2025-11-10,Igual el aire acondicionado hacia ruido. Buenas instalaciones en general.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
20759,1,13,booking,2026-01-17,Ambiente tranquilo y agradable. En recepcipn se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.891
18622,1,13,booking,2025-10-04,"Habitacion espaciosa y limpia, la verdad la cama no era muy comoda.",es   ,2026-04-20 19:40:47.798 -0500,neutro,0.999
18615,1,13,booking,2025-12-28,El personal fue amable. El precio era algo elevado para lo que ofrece.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.627
18201,1,13,booking,2026-01-09,Precio justo por lo que ofrece. En recepcion se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.747
17110,1,13,booking,2025-12-16,Las camas eran comodas. igual el dessyuno no fue lo esperado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,0.756
19173,1,13,booking,2026-03-14,Buena ubicacion para moverse por la ciudad. Se escuchaba todo del pasillo y en recepción se demoraron demasiado.,es   ,2026-04-20 19:40:47.798 -0500,neutro,1.000
